URL,Text,Links,Image URLS,Image Alt Text,Tags
"http://theartofgooglebooks.tumblr.com/post/7781294862/thanks-for-following-and-for-passing-on-the-word
","Thanks for following, and for passing on the word, NYRB Classics! â€“kcw",['http://nyrbclassics.tumblr.com/'],['http://36.media.tumblr.com/tumblr_lok0psun8A1qixa76o1_500.png'],"['Thanks for following, and for passing on the word, NYRB Classics! &ndash;kcw']",[]
"http://theartofgooglebooks.tumblr.com/post/7767795065/digitization-anomalies-produced-when-attempting-to
","Digitization anomalies produced when attempting to capture â€œpr. in gold on variously colored paperâ€ù
From Rambling Rhymes by Alexander Smart (1834). [Here]",['http://books.google.com/books?id=e7YDAAAAQAAJ&dq=gold&pg=PP4#v=thumbnail&q&f=false'],['http://36.media.tumblr.com/tumblr_lojixnN4D11qixa76o1_r1_500.png'],['Digitization anomalies produced when attempting to capture &ldquo;pr. in gold on variously colored paper&rdquo;\nFrom Rambling Rhymes by Alexander Smart (1834). [Here]'],"['#Google Books', '#digitization', '#scanning', '#conservation', '#preservation', '#colors', '#neon', '#inaccurate', '#gold']"
"http://theartofgooglebooks.tumblr.com/post/7766908282/colored-marbled-paper-digitized-in-black-and
","Colored marbled paper digitized in black and white
From front matter of The Gold-Headed Cane by William Macmichael (1828). [Here]",['http://books.google.com/books?id=WXYFAAAAQAAJ&dq=gold&pg=PP3#v=onepage&q&f=false'],['http://40.media.tumblr.com/tumblr_lojigtuIt01qixa76o1_400.png'],['Colored marbled paper digitized in black and white\nFrom front matter of The Gold-Headed Cane by William Macmichael (1828). [Here]'],"['#Google Books', '#marbled paper', '#digitization', '#scanning', '#black and white', '#marbling']"
"http://theartofgooglebooks.tumblr.com/post/7766672973/hand-of-employee-with-single-finger-gloves
","Hand of employee, with single-finger gloves (scanning upside-down)
From back cover of The Cyanide Process of Gold Extraction by James Park (1820). [Here]",['http://books.google.com/books?id=vyYFAAAAMAAJ&dq=gold&pg=PA356#v=onepage&q&f=false'],['http://40.media.tumblr.com/tumblr_loji5lPWXn1qixa76o1_400.png'],"['Hand of employee, with single-finger gloves (scanning upside-down)\nFrom back cover of The Cyanide Process of Gold Extraction by James Park (1820). [Here]']","['#Google Books', '#books', '#digitization', '#scanning', '#employee', '#hands', '#gloves', '#conservation', '#preservation', '#rare books']"
"http://theartofgooglebooks.tumblr.com/post/6743678231/the-art-of-google-books-is-on-a-brief-hiatus-it
","The Art of Google Books is on a brief hiatus. It should return to activity around mid-July. In the meantime, please feel free to peruse the archive, and if you have any questions, donâ€™t hesitate to ask!Â Â â€“kcw","['http://theartofgooglebooks.tumblr.com/archive', 'http://theartofgooglebooks.tumblr.com/ask']",['http://40.media.tumblr.com/tumblr_loji5lPWXn1qixa76o1_400.png'],"['Hand of employee, with single-finger gloves (scanning upside-down)\nFrom back cover of The Cyanide Process of Gold Extraction by James Park (1820). [Here]']",[]
"http://theartofgooglebooks.tumblr.com/post/6654263886/folded-diagram-with-additional-text-from-turning
","Folded diagram with additional text (from turning page?)
From Dictionarium PolygraphicumÂ by John Barrow (1735). [Here]",['http://books.google.com/books?id=z28YD2bclCYC&dq=pastel&pg=PT297#v=onepage&q&f=false'],['http://36.media.tumblr.com/tumblr_lmzng6q38N1qixa76o1_400.png'],['Folded diagram with additional text (from turning page?)\nFrom Dictionarium Polygraphicum\xa0by John Barrow (1735). [Here]'],"['#Google Books', '#book digitization', '#diagram', '#folded diagram', '#folded', '#text', '#typography', '#turning page', '#skeleton', '#anatomy', '#engraving']"
"http://theartofgooglebooks.tumblr.com/post/6654165927/pull-out-diagram-left-folded-through-digitization
","Pull-out diagram left folded through digitization
From p.278 of Spectacle de la Nature by N. A. Pluche (1763). [Here]",['http://books.google.com/books?id=FOI4AAAAMAAJ&dq=pastel&pg=PA278-IA4#v=onepage&q&f=false'],['http://41.media.tumblr.com/tumblr_lmzn7kqjxQ1qixa76o1_400.png'],['Pull-out diagram left folded through digitization\nFrom p.278 of Spectacle de la Nature by N. A. Pluche (1763). [Here]'],"['#Google Books', '#diagram', '#folded', '#folded diagram', '#digitization', '#telescope', '#engraving', '#eyeball', '#science', '#anatomy']"
"http://theartofgooglebooks.tumblr.com/post/6654093193/marbled-front-cover-with-wear-from-elements-of
","Marbled front cover with wear
From Elements of the Art of Dyeing by C. L. Berthollet (1824). [Here]",['http://books.google.com/books?id=_M0GAAAAQAAJ&dq=pastel&pg=PP1#v=twopage&q&f=false'],['http://41.media.tumblr.com/tumblr_lmzn19gpep1qixa76o1_400.png'],['Marbled front cover with wear\nFrom Elements of the Art of Dyeing by C. L. Berthollet (1824). [Here]'],"['#Google Books', '#marbled paper', '#marbled', '#cover', '#front', '#books']"
"http://theartofgooglebooks.tumblr.com/post/6592718397/page-in-motion-skewed-text-vector-style-filter
","Page in motion; skewed text; vector-style filter
From A Spelling Book by William Bolles (1828). [Here]",['http://books.google.com/books?id=2ZsMAAAAYAAJ&dq=spelling&pg=PA95-IA2#v=onepage&q&f=false'],['http://41.media.tumblr.com/tumblr_lmt628JNl01qixa76o1_400.png'],['Page in motion; skewed text; vector-style filter\nFrom A Spelling Book by William Bolles (1828). [Here]'],"['#Google Books', '#skewed', '#warped', '#movement', '#motion', '#vector', '#filters']"
"http://theartofgooglebooks.tumblr.com/post/6587035765/ink-that-leaked-through-the-pageas-seen-through
","Ink that leaked through the page/as seen through the page
From back matter of A New Spelling Book by John Comly (1811). [Here]",['http://books.google.com/books?id=xGWD6FHRgOkC&dq=spelling&pg=PA194#v=twopage&q&f=false'],['http://40.media.tumblr.com/tumblr_lmt3rmdx0B1qixa76o1_400.png'],['Ink that leaked through the page/as seen through the page\nFrom back matter of A New Spelling Book by John Comly (1811). [Here]'],"['#Google Books', '#spelling books', '#transparancy', '#transferred image', '#bleeding', '#ink', '#doodles', '#ownership marks']"
"http://theartofgooglebooks.tumblr.com/post/6559236661/signature-across-table-of-contents-is-partially
","Signature across table of contents is partially auto-linked
From Our Digestion by Dio Lewis (1872). [Here]",['http://books.google.com/books?id=kW0EAAAAYAAJ&dq=griddle&pg=PA5#v=onepage&q&f=false'],['http://41.media.tumblr.com/tumblr_lmlbr4Ayjd1qixa76o1_500.png'],['Signature across table of contents is partially auto-linked\nFrom Our Digestion by Dio Lewis (1872). [Here]'],"['#Google Books', '#table of contents', '#signature', '#handwriting', '#autolink', '#blue links']"
"http://theartofgooglebooks.tumblr.com/post/6553736712/psychedelic-purple-and-green-background-result-of
","Psychedelic purple-and-green background (result of filter?)
From frontispiece of Dr. Chaseâ€™s Family Physician â€_ etc. by A. V. Chase (1873). [Here]",['http://books.google.com/books?id=bC7iAAAAMAAJ&dq=griddle&pg=PP9#v=onepage&q&f=false'],['http://40.media.tumblr.com/tumblr_lmlb1rsgKY1qixa76o1_400.png'],['Psychedelic purple-and-green background (result of filter?)\nFrom frontispiece of Dr. Chase&rsquo;s Family Physician &hellip; etc. by A. V. Chase (1873). [Here]'],"['#Google Books', '#psychedelic', '#filter', '#purple and green', '#portrait', '#engraving']"
"http://theartofgooglebooks.tumblr.com/post/6526368224/tracing-around-transfer-of-ink-from-plate-on
","Tracing around transfer of ink from plate on previous page
From p.1 of The Gamester by Mr. Moore (1778). [Here]",['http://books.google.com/books?id=1XgCAAAAYAAJ&pg=RA1-PA1#v=onepage&q&f=false'],['http://41.media.tumblr.com/tumblr_lmjsat78QI1qixa76o1_400.png'],['Tracing around transfer of ink from plate on previous page\nFrom p.1 of The Gamester by Mr. Moore (1778). [Here]'],"['#Google Books', '#transferred image', '#tracing', '#marginalia', '#drawing', '#reader']"
"http://theartofgooglebooks.tumblr.com/post/6520970196/interior-of-back-cover-marbled-paper-with
","Interior of back cover; marbled paper, with library card folder and other artifacts
From back matter of Bellâ€™s Classical Arrangement of Fugitive Poetry by John Bell (1789). [Here]",['http://books.google.com/books?id=jSgPAQAAIAAJ&dq=poetry&pg=PA187#v=onepage&q&f=false'],['http://41.media.tumblr.com/tumblr_lmjs3tlONV1qixa76o1_400.png'],"['Interior of back cover; marbled paper, with library card folder and other artifacts\nFrom back matter of Bell&rsquo;s Classical Arrangement of Fugitive Poetry by John Bell (1789). [Here]']","['#Google Books', '#marbled paper', '#black and white', '#filters', '#filter', '#library artifacts', '#card', '#folder']"
"http://theartofgooglebooks.tumblr.com/post/6493194532/psychedelic-plate-result-of-filter-from-p-377
","Psychedelic plate (result of filter?)
From p. 377 of Dr. Chaseâ€™s Family Physician â€_ etc. by A. W. Chase (1873). [Here]",['http://books.google.com/books?id=bC7iAAAAMAAJ&dq=griddle&pg=PA377#v=onepage&q&f=false'],['http://40.media.tumblr.com/tumblr_lmlbhbXdqD1qixa76o1_400.png'],['Psychedelic plate (result of filter?)\nFrom p. 377 of Dr. Chase&rsquo;s Family Physician &hellip; etc. by A. W. Chase (1873). [Here]'],"['#Google Books', '#psychedelic', '#orange and blue', '#filter', '#engraving', '#plate']"
"http://theartofgooglebooks.tumblr.com/post/6487648283/colorful-and-plentiful-harvard-library
","Colorful (and plentiful) Harvard library artifacts
From back matter of A Vindication of the Rights of Woman by Mary Wollstonecraft (1833). [Here]",['http://books.google.com/books?id=rUg4d_8UMQsC&dq=woman&pg=PA217#v=onepage&q&f=false'],['http://41.media.tumblr.com/tumblr_lmjr1b8F8K1qixa76o1_400.png'],['Colorful (and plentiful) Harvard library artifacts\nFrom back matter of A Vindication of the Rights of Woman by Mary Wollstonecraft (1833). [Here]'],"['#Google Books', '#stamps', '#stamp', '#pen', '#marker', '#pencil', '#library artifacts', '#Harvard', '#Widener']"
"http://theartofgooglebooks.tumblr.com/post/6459422221/movement-captured-in-color-from-p-304-of-the
","Movement captured in color
From p. 304 (?) of The Wife and Womanâ€™s Reward by C. E. S. Norton (1835). [Here]",['http://books.google.com/books?id=YQVjjYSMDZgC&dq=woman&pg=RA1-PA8#v=twopage&q&f=false'],['http://36.media.tumblr.com/tumblr_lmjqtfBSwA1qixa76o1_400.png'],['Movement captured in color\nFrom p. 304 (?) of The Wife and Woman&rsquo;s Reward by C. E. S. Norton (1835). [Here]'],"['#Google Book', '#blush', '#rose', '#motion', '#movement', '#turning', '#blurred']"
"http://theartofgooglebooks.tumblr.com/post/6452520905/stamped-library-card-from-back-matter-of-womens
","Stamped library card
From back matter of Womenâ€™s Love by Thomas Wade (1834). [Here]",['http://books.google.com/books?id=6pvZ0dwDqzcC&dq=woman&pg=RA1-PA45#v=onepage&q&f=false'],['http://41.media.tumblr.com/tumblr_lmjqhweATL1qixa76o1_500.png'],['Stamped library card\nFrom back matter of Women&rsquo;s Love by Thomas Wade (1834). [Here]'],"['#Google Books', '#library artifacts', '#stamps', '#card', '#red', '#blue', '#ink', '#pencil', '#yellowed']"
"http://theartofgooglebooks.tumblr.com/post/6424697201/ink-splatters-from-back-matter-of-a-virtuous
","Ink splatters
From back matter of A Virtuous Woman by William Lyman (1802). [Here]",['http://books.google.com/books?id=rSIPAAAAYAAJ&dq=woman&pg=PA24#v=onepage&q&f=false'],['http://41.media.tumblr.com/tumblr_lmjpnzse5C1qixa76o1_500.png'],['Ink splatters\nFrom back matter of A Virtuous Woman by William Lyman (1802). [Here]'],"['#Google Books', '#ink', '#splatters', '#back matter']"
"http://theartofgooglebooks.tumblr.com/post/6417993553/page-in-motion-with-hand-of-employee-partially
","Page in motion, with hand of employee (partially auto-corrected with text overlay)
From p. 108 of Woman: as she is, and as she should be (no author given,1835). [Here]",['http://books.google.com/books?id=viweFaUGE88C&dq=woman&pg=RA1-PA108#v=onepage&q&f=false'],['http://40.media.tumblr.com/tumblr_lmjpjkaJdQ1qixa76o1_400.png'],"['Page in motion, with hand of employee (partially auto-corrected with text overlay)\nFrom p. 108 of Woman: as she is, and as she should be (no author given,1835). [Here]']","['#Google Books', '#motion', '#movement', '#filters', '#turning', '#unreadable', '#blurred', '#employee', '#hand', '#glove']"
"http://theartofgooglebooks.tumblr.com/post/6389812433/amended-final-phrase-from-p452-of-a-vindication
","Amended final phrase
From p.452 of A Vindication of the Rights of Women by Mary Wollstonecraft (1796). [Here]",['http://books.google.com/books?id=qhcFAAAAQAAJ&dq=woman&pg=PA452#v=onepage&q&f=false'],['http://41.media.tumblr.com/tumblr_lmjpaxOx9K1qixa76o1_500.png'],['Amended final phrase\nFrom p.452 of A Vindication of the Rights of Women by Mary Wollstonecraft (1796). [Here]'],"['#Google Book', '#marginalia', '#correction', '#writing', '#ink', '#voice', '#reader']"
"http://theartofgooglebooks.tumblr.com/post/6384095187/ownership-marks-with-flourishes-richard
","Ownership marks, with flourishes (â€œRichard Petersâ€ù)
From back matter of Works, by Henry Delamer (1694). [Here]",['http://books.google.com/books?id=YrjXdQl8I14C&dq=children&pg=PA696#v=twopage&q&f=false'],['http://40.media.tumblr.com/tumblr_lm9phwLUXR1qixa76o1_500.png'],"['Ownership marks, with flourishes (&ldquo;Richard Peters&rdquo;)\nFrom back matter of Works, by Henry Delamer (1694). [Here]']","['#Google Books', '#books', '#ownership', '#flourish', '#names', '#ink']"
"http://theartofgooglebooks.tumblr.com/post/6365609150/family-tree-drawn-by-hand-in-front-endpapers
","Family tree, drawn by hand in front endpapers
From front matter of Helena EgertonÂ by Maria Elizabeth Budden (1824). [Here]",['http://books.google.com/books?id=eR0GAAAAQAAJ&dq=woman&pg=PP2#v=onepage&q&f=false'],['http://40.media.tumblr.com/tumblr_lmjp07UfUG1qixa76o1_500.png'],"['Family tree, drawn by hand in front endpapers\nFrom front matter of Helena Egerton\xa0by Maria Elizabeth Budden (1824). [Here]']","['#Google Books', '#family tree', '#geneology', '#handwriting', '#marginalia', '#endpapers', '#ink']"
"http://theartofgooglebooks.tumblr.com/post/6360403248/childs-arrested-attempt-to-copy-the-typeface-of
","Childâ€™s (arrested) attempt to copy the typeface of â€œFINISâ€ù
From back matter of Abstract of the Douay Catechism: For the Use of Children, and Ignorant People (1735). [Here]",['http://books.google.com/books?id=dsoG5WKojDUC&dq=children&pg=PA60#v=onepage&q&f=false'],['http://41.media.tumblr.com/tumblr_lm9pdaGxYd1qixa76o1_500.png'],"['Child&rsquo;s (arrested) attempt to copy the typeface of &ldquo;FINIS&rdquo;\nFrom back matter of Abstract of the Douay Catechism: For the Use of Children, and Ignorant People (1735). [Here]']","['#Google Books', '#books', '#handwriting', '#copying', '#child', '#children', '#writing', '#finis']"
"http://theartofgooglebooks.tumblr.com/post/6353051162/note-in-front-endpapers-re-the-books-scarcity
","Note in front endpapers re. the bookâ€™s scarcity
From Paedotrophia: The Art of Nursing and Rearing Children by Sainte-Marthe, La Rochemaillet, Niceron, and Tytler (1797). [Here]",['http://books.google.com/books?id=y4lIAAAAYAAJ&dq=children&pg=PP10#v=onepage&q&f=false'],['http://41.media.tumblr.com/tumblr_lm9p6vmckc1qixa76o1_500.png'],"['Note in front endpapers re. the book&rsquo;s scarcity\nFrom Paedotrophia: The Art of Nursing and Rearing Children by Sainte-Marthe, La Rochemaillet, Niceron, and Tytler (1797). [Here]']","['#Google Books', '#value', '#notes', '#writing', '#library', '#bookseller', '#owner', '#collector']"
"http://theartofgooglebooks.tumblr.com/post/6325333862/spotted-pages-dirt-mold-with-new-york-public
","Spotted pages (dirt? mold?) with New York Public Library artifacts
From front matter of The Pin-Basket to the Children of Thespis by Pasquin (1797). [Here]",['http://books.google.com/books?id=QE4hAAAAMAAJ&dq=children&pg=PA4#v=onepage&q&f=false'],['http://40.media.tumblr.com/tumblr_lm9oqunnUJ1qixa76o1_400.png'],['Spotted pages (dirt? mold?) with New York Public Library artifacts\nFrom front matter of The Pin-Basket to the Children of Thespis by Pasquin (1797). [Here]'],"['#Google Books', '#New York Public Library', '#stamp', '#punch', '#mold', '#spotting', '#color', '#library artifacts', '#S']"
"http://theartofgooglebooks.tumblr.com/post/6319572194/note-of-ownership-from-rear-endpapers-of-the
","Note of ownershipÂ 
From rear endpapers of The Childrenâ€™s Companion by Berquin (1792). [Here]",['http://books.google.com/books?id=iysCAAAAQAAJ&dq=children&pg=PA349#v=onepage&q&f=false'],['http://41.media.tumblr.com/tumblr_lm9o1jhZYV1qixa76o1_500.png'],['Note of ownership\xa0\nFrom rear endpapers of The Children&rsquo;s Companion by Berquin (1792). [Here]'],"['#Google Books', '#marginalia', '#writing', '#note', '#name', '#doodles', '#ownership']"
"http://theartofgooglebooks.tumblr.com/post/6289954228/eulogy-written-into-front-endpapers-from-front
","Eulogy written into front endpapers
From front matter of The Holy Family BibleÂ by Fortescu (1777). [Here]
(It would be interesting to reunite this image with one of the gentlemanâ€™s resting place. â€“kcw)",['http://books.google.com/books?id=xz9bAAAAQAAJ&dq=children&pg=PP6#v=onepage&q&f=false'],['http://40.media.tumblr.com/tumblr_lm9p1najuD1qixa76o1_500.png'],['Eulogy written into front endpapers\nFrom front matter of The Holy Family Bible\xa0by Fortescu (1777). [Here]\n(It would be interesting to reunite this image with one of the gentleman&rsquo;s resting place. &ndash;kcw)'],"['#Google Books', '#eulogy', '#writing', '#handwriting', '#notes', '#death']"
"http://theartofgooglebooks.tumblr.com/post/6289920439/employee-turning-page-with-semi-suggestive-image
","Employee turning page (with semi-suggestive image outcome?)
From front matter of The Castles of Wolfnorth and Mont Eagle by Ann Doherty (1812). [Here]",['http://books.google.com/books?id=ra4BAAAAQAAJ&dq=eagle&pg=PP3#v=onepage&q&f=false'],['http://40.media.tumblr.com/tumblr_lm0w2m8dlx1qixa76o1_400.png'],['Employee turning page (with semi-suggestive image outcome?)\nFrom front matter of The Castles of Wolfnorth and Mont Eagle by Ann Doherty (1812). [Here]'],"['#Google Books', '#suggestive', '#Innuendo', '#employee', '#hand', '#turning page', '#motion', '#movement']"
"http://theartofgooglebooks.tumblr.com/post/6284398600/image-chosen-for-auto-cover-is-a-folded-diagram
","Image chosen for auto-cover is a folded diagram
From A Treatise on the Culture and Management of Fruit Trees by W. Forsyth (1802). [Here]",['http://books.google.com/books?id=URQDAAAAYAAJ&dq=trees&pg=PP1#v=twopage&q&f=false'],['http://40.media.tumblr.com/tumblr_lm18voGdN81qixa76o1_400.png'],['Image chosen for auto-cover is a folded diagram\nFrom A Treatise on the Culture and Management of Fruit Trees by W. Forsyth (1802). [Here]'],"['#Google Books', '#auto-cover', '#folded diagram', '#diagram', '#fruit']"
"http://theartofgooglebooks.tumblr.com/post/6281996433/diagram-left-folded-through-digitization-with
","Diagram left folded through digitization; with neon filter and New York Public Library stamp
From p.216 of A Treatise of Military Discipline by Humphery Bland (1743). [Here]",['http://books.google.com/books?id=xHtUAAAAYAAJ&dq=boots&pg=PA216-IA1#v=onepage&q&f=false'],['http://36.media.tumblr.com/tumblr_lmdr107Vpu1qixa76o1_400.png'],['Diagram left folded through digitization; with neon filter and New York Public Library stamp\nFrom p.216 of A Treatise of Military Discipline by Humphery Bland (1743). [Here]'],"['#Google Books', '#books', '#diagram', '#folded diagrams', '#neon', '#neon filter', '#New York Public Library', '#library', '#library artifacts']"
"http://theartofgooglebooks.tumblr.com/post/6254118798/writing-in-front-endpapers-that-mentions-the
","Writing in front endpapers that mentions the American Whigs; book published 1798, Whigs self-identified as such after 1768. Eventually became the Whig Party (1833-1856).
From Plutarchâ€™s Lives, v.3, ed. J. and W. Langhorne, (1798). [Here]","['http://en.wikipedia.org/wiki/Patriot_(American_Revolution)', 'http://en.wikipedia.org/wiki/Whig_Party_(United_States)', 'http://books.google.com/books?id=YIkpAAAAYAAJ&dq=eagle&pg=PP7#v=onepage&q&f=false']",['http://40.media.tumblr.com/tumblr_lm0wq2Fvxq1qixa76o1_500.png'],"['Writing in front endpapers that mentions the American Whigs; book published 1798, Whigs self-identified as such after 1768. Eventually became the Whig Party (1833-1856).\nFrom Plutarch&rsquo;s Lives, v.3, ed. J. and W. Langhorne, (1798). [Here]']","['#Google Books', '#writing', '#ink', '#American Whig', '#Whig Party', '#1798']"
"http://theartofgooglebooks.tumblr.com/post/6248729153/inscription-of-noted-english-wood-engraver-thomas
","Inscription of noted English wood engraverÂ Thomas Bewick, including fingerprint. Bewick did the engravings for the book; both the book and inscription are dated 1818.
From front endpapers of The Fables of Aesop (1818). [Here]","['http://en.wikipedia.org/wiki/Thomas_Bewick', 'http://books.google.com/books?id=XacHdgwqifcC&dq=eagle&pg=PP9#v=onepage&q&f=false']",['http://40.media.tumblr.com/tumblr_lm0wz20ZFm1qixa76o1_400.png'],"['Inscription of noted English wood engraver\xa0Thomas Bewick, including fingerprint. Bewick did the engravings for the book; both the book and inscription are dated 1818.\nFrom front endpapers of The Fables of Aesop (1818). [Here]']","['#Google Books', '#inscription', '#Bewick', '#Thomas Bewick', '#fingerprint']"
"http://theartofgooglebooks.tumblr.com/post/6219020113/distorted-text-from-p259-of-the-anatomy-of-the
","Distorted text
From p.259 of The Anatomy of the Human Body by William Cheselden (1750). [Here]",['http://books.google.com/books?id=wnBEAAAAcAAJ&dq=anatomy&pg=PA259#v=twopage&q&f=false'],['http://41.media.tumblr.com/tumblr_lm17o8Xqs21qixa76o1_400.png'],['Distorted text\nFrom p.259 of The Anatomy of the Human Body by William Cheselden (1750). [Here]'],"['#Google Books', '#distorted', '#text', '#skewed']"
"http://theartofgooglebooks.tumblr.com/post/6211701456/homelibrary-repair-cloth-case-rebacking-or
","Home/library repair; cloth-case rebacking or cloth-tape on leather
Rear cover of The Works of Oliver Goldsmith, v. 8 (1806). [Here]",['http://books.google.com/books?id=k61EAAAAYAAJ&dq=eagle&pg=PA432#v=onepage&q&f=false'],['http://41.media.tumblr.com/tumblr_lm0vspAv0C1qixa76o1_400.png'],"['Home/library repair; cloth-case rebacking or cloth-tape on leather\nRear cover of The Works of Oliver Goldsmith, v. 8 (1806). [Here]']","['#Google Books', '#home repair', '#leather', '#cloth', '#rebacking']"
"http://theartofgooglebooks.tumblr.com/post/6208883113/tattered-possibly-home-made-front-cover
","Tattered (possibly home-made) front cover, digitized in black and white
From A Continuation of Morning-Exercise Questions, ed. by Annesley (1683). [Here]",['http://books.google.com/books?id=e1pi7Jj0HQgC&dq=children&pg=PP1#v=onepage&q&f=false'],['http://40.media.tumblr.com/tumblr_lm9pmuSCv91qixa76o1_500.png'],"['Tattered (possibly home-made) front cover, digitized in black and white\nFrom A Continuation of Morning-Exercise Questions, ed. by Annesley (1683). [Here]']","['#Google Books', '#books', '#front cover', '#used', '#black and white', '#tattered', '#home repair']"
"http://theartofgooglebooks.tumblr.com/post/6182230247/marginalia-in-the-truest-sense-marginal-notes-in
","Marginalia in the truest sense; marginal notes, in French (ink)
From Ã‰sope en belle humeur, ou l'Ã©lite de ses fables, trans. C. Mouton (1750). [Here]",['http://www.amazon.com/Bialetti-Express-3-Cup-Stovetop-Espresso/dp/B0000CF3Q6'],['http://40.media.tumblr.com/tumblr_lm0p79zmXT1qixa76o1_500.png'],"[""Marginalia in the truest sense; marginal notes, in French (ink)\nFrom \xc9sope en belle humeur, ou l'\xe9lite de ses fables, trans. C. Mouton (1750). [Here]""]","['#Google Books', '#marginalia', '#French', '#ink', '#1750']"
"http://theartofgooglebooks.tumblr.com/post/6175253440/a-rhyme-baccus-may-give-us-wine-that-we-may
","A rhyme: â€œBaccus may give us Wine / That we may cherefully w[hine?]â€ù in ink, with crossed-out words and stamp of ownership
From front endpapers of The Tea-Table Miscellany by Allan Ramsay (1750). [Here]",['http://books.google.com/books?id=1KwiAAAAMAAJ&dq=kitten&pg=PR1#v=onepage&q&f=false'],['http://40.media.tumblr.com/tumblr_lm0v3gZTRd1qixa76o1_500.png'],"['A rhyme: &ldquo;Baccus may give us Wine / That we may cherefully w[hine?]&rdquo; in ink, with crossed-out words and stamp of ownership\nFrom front endpapers of The Tea-Table Miscellany by Allan Ramsay (1750). [Here]']","['#Google Books', '#inscription', '#rhyme', '#poem', '#endpapers', '#ink', '#writing']"
"http://theartofgooglebooks.tumblr.com/post/6174164765/childs-tracingillustration-after-this-image
","Childâ€™s tracing/illustration after this image
From front matter of The Childrenâ€™s Friend by Berquin (1787). [Here]","['http://books.google.com/books?id=AcMYAAAAYAAJ&dq=children&pg=PP6#v=onepage&q&f=false', 'http://books.google.com/books?id=AcMYAAAAYAAJ&dq=children&pg=PP5#v=onepage&q&f=false']",['http://40.media.tumblr.com/tumblr_lm9ojfhD9s1qixa76o1_500.png'],['Child&rsquo;s tracing/illustration after this image\nFrom front matter of The Children&rsquo;s Friend by Berquin (1787). [Here]'],"['#Google Books', '#doodle', '#illustration', '#child', '#children']"
"http://theartofgooglebooks.tumblr.com/post/6174098117/tis-a-paint-i-long-to-know-oft-it-causeth
","â€œTis A Paint I Long toknow oft it causeth anxious thought Do I love the Lord or know am I his or am I not .) Halalujah writen by Sarah Maherâ€ù
From rear endpapers of Prayers for Children by Isaac Watts (1792). [Here]",['http://books.google.com/books?id=CuQ8AAAAcAAJ&dq=children&pg=PA133#v=twopage&q&f=false'],['http://41.media.tumblr.com/tumblr_lm9od810xt1qixa76o1_400.png'],['&ldquo;Tis A Paint I Long toknow oft it causeth anxious thought Do I love the Lord or know am I his or am I not .) Halalujah writen by Sarah Maher&rdquo;\nFrom rear endpapers of Prayers for Children by Isaac Watts (1792). [Here]'],"['#Google Books', '#religious', '#notes', '#rhymes', '#ink', '#child', '#children']"
"http://theartofgooglebooks.tumblr.com/post/6147244389/spine-of-book-digitized-with-the-hand-of-the
","Spine of book digitized with the hand of the employee/scanning environment
From digitization ofÂ Recueil de PiecesÂ (1678). [Here]",['http://books.google.com/books?id=ljE0AAAAMAAJ&dq=aesop&pg=PP4#v=twopage&q&f=false'],['http://40.media.tumblr.com/tumblr_llyltaRUZL1qixa76o1_500.png'],['Spine of book digitized with the hand of the employee/scanning environment\nFrom digitization of\xa0Recueil de Pieces\xa0(1678). [Here]'],"['#Google Books', '#spine', '#library artifacts', '#employee', '#hand', '#glove', '#scanner bed']"
"http://theartofgooglebooks.tumblr.com/post/6141895511/unknown-pages-turning-with-filter-from-select
","Unknown (pages turning, with filter?)
From Select Fables of Esop, ed. Robert Dodsley (1765). [Here]",['http://books.google.com/books?id=ZUwPAAAAIAAJ&dq=aesop&pg=PR2#v=onepage&q&f=false'],['http://41.media.tumblr.com/tumblr_llyka4a9KD1qixa76o1_400.png'],"['Unknown (pages turning, with filter?)\nFrom Select Fables of Esop, ed. Robert Dodsley (1765). [Here]']","['#Google Books', '#filter', '#turning', '#motion', '#turning page', '#movement']"
"http://theartofgooglebooks.tumblr.com/post/6112764365/diagram-left-folded-from-p140-of-the-panorama-of
","Diagram left folded
From p.140 of The Panorama of Science and Art by James Smith (1815). [Here]",['http://books.google.com/books?id=aD0AAAAAQAAJ&dq=trees&pg=PA140-IA1#v=twopage&q&f=false'],['http://41.media.tumblr.com/tumblr_lm185zxk0D1qixa76o1_400.png'],['Diagram left folded\nFrom p.140 of The Panorama of Science and Art by James Smith (1815). [Here]'],"['#Google Books', '#diagrams', '#diagram', '#folded', '#folded diagrams']"
"http://theartofgooglebooks.tumblr.com/post/6112758223/plate-colored-in-crayon-probably-by-reader-from
","Plate colored in crayon (probably by reader)
From p.144 of View of the Cultivation of Fruit Trees â€_ etc. by William Coxe (1817). [Here]",['http://books.google.com/books?id=1EUZAAAAYAAJ&dq=trees&pg=PA144-IA4#v=twopage&q&f=false'],['http://41.media.tumblr.com/tumblr_lm192gIxsI1qixa76o1_500.png'],['Plate colored in crayon (probably by reader)\nFrom p.144 of View of the Cultivation of Fruit Trees &hellip; etc. by William Coxe (1817). [Here]'],"['#Google Books', '#colored by reader', '#plates', '#crayon', '#apples']"
